datetime,confirmed
2020-08-27,5884368.0
2020-08-28,5930932.0
2020-08-29,5975541.0
2020-08-30,6008970.0
2020-08-31,6045457.0
2020-09-01,6089506.0
2020-09-02,6121950.0
2020-09-03,6168347.0
2020-09-04,6220448.0
2020-09-05,6262701.0
2020-09-06,6292699.0
2020-09-07,6317865.0
2020-09-08,6346807.0
2020-09-09,6380139.0
2020-09-10,6418200.0
2020-09-11,6465767.0
2020-09-12,6504871.0
2020-09-13,6538214.0
2020-09-14,6575101.0
2020-09-15,6614318.0
2020-09-16,6653586.0
2020-09-17,6698896.0
2020-09-18,6747783.0
2020-09-19,6789594.0
2020-09-20,6825950.0
2020-09-21,6880902.0
2020-09-22,6918293.0
2020-09-23,6959842.0
2020-09-24,7005046.0
2020-09-25,7059627.0
2020-09-26,7102322.0
2020-09-27,7139620.0
2020-09-28,7176980.0
2020-09-29,7220677.0
2020-09-30,7262735.0
2020-10-01,7309153.0
2020-10-02,7362733.0
2020-10-03,7410512.0
2020-10-04,7445575.0
2020-10-05,7507988.0
2020-10-06,7550850.0
2020-10-07,7603867.0
2020-10-08,7660249.0
2020-10-09,7719211.0
2020-10-10,7770859.0
2020-10-11,7815642.0
2020-10-12,7863658.0
2020-10-13,7918051.0
2020-10-14,7977904.0
2020-10-15,8043257.0
2020-10-16,8113721.0
2020-10-17,8166482.0
2020-10-18,8214364.0
2020-10-19,8279804.0
2020-10-20,8340398.0
2020-10-21,8404635.0
2020-10-22,8479765.0
2020-10-23,8565062.0
2020-10-24,8643641.0
2020-10-25,8703356.0
2020-10-26,8777994.0
2020-10-27,8852381.0
2020-10-28,8934263.0
2020-10-29,9024932.0
2020-10-30,9124800.0
2020-10-31,9209007.0
2020-11-01,9283202.0
2020-11-02,9377208.0
2020-11-03,9469624.0
2020-11-04,9577702.0
2020-11-05,9699051.0
2020-11-06,9831874.0
2020-11-07,9957805.0
2020-11-08,10061128.0
2020-11-09,10191572.0
2020-11-10,10331256.0
2020-11-11,10474295.0
2020-11-12,10637946.0
2020-11-13,10819442.0
2020-11-14,10978475.0
2020-11-15,11113661.0
2020-11-16,11280224.0
2020-11-17,11441855.0
2020-11-18,11614135.0
2020-11-19,11801643.0
2020-11-20,12000502.0
2020-11-21,12172435.0
2020-11-22,12313229.0
2020-11-23,12492852.0
2020-11-24,12670710.0
2020-11-25,12851300.0
2020-11-26,12954294.0
2020-11-27,13160133.0
2020-11-28,13311541.0
2020-11-29,13447663.0
2020-11-30,13615321.0
2020-12-01,13799549.0
2020-12-02,14000721.0
2020-12-03,14218459.0
2020-12-04,14449827.0
2020-12-05,14655535.0
2020-12-06,14827456.0
2020-12-07,15031979.0
2020-12-08,15251693.0
2020-12-09,15471409.0
2020-12-10,15697131.0
2020-12-11,15977147.0
2020-12-12,16184679.0
2020-12-13,16368898.0
2020-12-14,16569783.0
2020-12-15,16772936.0
2020-12-16,17017763.0
2020-12-17,17255472.0
2020-12-18,17506662.0
2020-12-19,17700567.0
2020-12-20,17880478.0
2020-12-21,18081996.0
2020-12-22,18283633.0
2020-12-23,18511396.0
2020-12-24,18704907.0
2020-12-25,18805838.0
2020-12-26,19022699.0
2020-12-27,19174788.0
2020-12-28,19363798.0
2020-12-29,19564828.0
2020-12-30,19793777.0
2020-12-31,20024801.0
2021-01-01,20172049.0
2021-01-02,20463659.0
2021-01-03,20665439.0
2021-01-04,20917269.0
2021-01-05,21152285.0
2021-01-06,21408251.0
2021-01-07,21688585.0
2021-01-08,21989362.0
2021-01-09,22241281.0
2021-01-10,22449576.0
2021-01-11,22675892.0
2021-01-12,22905869.0
2021-01-13,23135194.0
2021-01-14,23374716.0
2021-01-15,23614569.0
2021-01-16,23816762.0
2021-01-17,23986856.0
2021-01-18,24127989.0
2021-01-19,24314933.0
2021-01-20,24500421.0
2021-01-21,24690903.0
2021-01-22,24882468.0
2021-01-23,25050385.0
2021-01-24,25180061.0
2021-01-25,25336637.0
2021-01-26,25487275.0
2021-01-27,25643045.0
2021-01-28,25809220.0
2021-01-29,25973835.0
2021-01-30,26107635.0
2021-01-31,26221675.0
2021-02-01,26363284.0
2021-02-02,26478540.0
2021-02-03,26598723.0
2021-02-04,26724359.0
2021-02-05,26853860.0
2021-02-06,26958807.0
2021-02-07,27046088.0
2021-02-08,27139070.0
2021-02-09,27235460.0
2021-02-10,27330435.0
2021-02-11,27436075.0
2021-02-12,27535702.0
2021-02-13,27620354.0
2021-02-14,27684134.0
2021-02-15,27739406.0
2021-02-16,27803946.0
2021-02-17,27874107.0
2021-02-18,27945898.0
2021-02-19,28023910.0
2021-02-20,28093630.0
2021-02-21,28148810.0
2021-02-22,28208276.0
2021-02-23,28280189.0
2021-02-24,28354383.0
2021-02-25,28432265.0
2021-02-26,28510582.0
2021-02-27,28573256.0
2021-02-28,28624161.0
2021-03-01,28680857.0
2021-03-02,28738501.0
2021-03-03,28805113.0
2021-03-04,28872395.0
2021-03-05,28938090.0
2021-03-06,28994675.0
2021-03-07,29034739.0
2021-03-08,29129252.0
2021-03-09,29185151.0
2021-03-10,29243346.0
2021-03-11,29305733.0
2021-03-12,29369899.0
2021-03-13,29419456.0
2021-03-14,29457445.0
2021-03-15,29514609.0
2021-03-16,29569140.0
2021-03-17,29628071.0
2021-03-18,29688541.0
2021-03-19,29749164.0
2021-03-20,29803589.0
2021-03-21,29837782.0
2021-03-22,29892498.0
2021-03-23,29949244.0
2021-03-24,30029147.0
2021-03-25,30098263.0
2021-03-26,30172762.0
2021-03-27,30233462.0
2021-03-28,30277977.0
2021-03-29,30348716.0
2021-03-30,30410950.0
2021-03-31,30478886.0
2021-04-01,30556079.0
2021-04-02,30624668.0
2021-04-03,30688804.0
2021-04-04,30725627.0
2021-04-05,30802221.0
2021-04-06,30864193.0
2021-04-07,30937283.0
2021-04-08,31017741.0
2021-04-09,31099323.0
2021-04-10,31164081.0
2021-04-11,31212058.0
2021-04-12,31283990.0
2021-04-13,31361311.0
2021-04-14,31437061.0
2021-04-15,31510755.0
2021-04-16,31589109.0
2021-04-17,31642983.0
2021-04-18,31684382.0
2021-04-19,31754642.0
2021-04-20,31815666.0
2021-04-21,31878161.0
2021-04-22,31944402.0
2021-04-23,32008186.0
2021-04-24,32058654.0
2021-04-25,32092245.0
2021-04-26,32139580.0
2021-04-27,32191457.0
2021-04-28,32246275.0
2021-04-29,32303857.0
2021-04-30,32362374.0
2021-05-01,32407133.0
2021-05-02,32436765.0
2021-05-03,32486709.0
2021-05-04,32527664.0
2021-05-05,32572383.0
2021-05-06,32620077.0
2021-05-07,32667570.0
2021-05-08,32701236.0
2021-05-09,32723564.0
2021-05-10,32760121.0
2021-05-11,32794162.0
2021-05-12,32829645.0
2021-05-13,32868084.0
2021-05-14,32909065.0
2021-05-15,32938115.0
2021-05-16,32954825.0
2021-05-17,32984032.0
2021-05-18,33011895.0
2021-05-19,33040689.0
2021-05-20,33070307.0
2021-05-21,33107107.0
2021-05-22,33117634.0
2021-05-23,33131784.0
2021-05-24,33157412.0
2021-05-25,33180250.0
2021-05-26,33203636.0
2021-05-27,33231383.0
2021-05-28,33253407.0
2021-05-29,33264967.0
2021-05-30,33272409.0
2021-05-31,33277912.0
2021-06-01,33300482.0
2021-06-02,33317340.0
2021-06-03,33336811.0
2021-06-04,33312812.0
2021-06-05,33323260.0
2021-06-06,33329413.0
2021-06-07,33348865.0
2021-06-08,33363050.0
2021-06-09,33383714.0
2021-06-10,33399513.0
2021-06-11,33416340.0
2021-06-12,33424619.0
2021-06-13,33431406.0
2021-06-14,33446525.0
2021-06-15,33458397.0
2021-06-16,33472808.0
2021-06-17,33484995.0
2021-06-18,33497695.0
2021-06-19,33505275.0
2021-06-20,33509338.0
2021-06-21,33525182.0
2021-06-22,33537943.0
2021-06-23,33551974.0
2021-06-24,33566669.0
2021-06-25,33581632.0
2021-06-26,33588423.0
2021-06-27,33592510.0
2021-06-28,33608058.0
2021-06-29,33623787.0
2021-06-30,33639764.0
2021-07-01,33704723.0
2021-07-02,33725159.0
2021-07-03,33729152.0
2021-07-04,33732074.0
2021-07-05,33736665.0
2021-07-06,33763742.0
2021-07-07,33793961.0
2021-07-08,33843194.0
2021-07-09,33878529.0
2021-07-10,33886287.0
2021-07-11,33891830.0
2021-07-12,33927213.0
2021-07-13,33970195.0
2021-07-14,34008250.0
2021-07-15,34044268.0
2021-07-16,34096492.0
2021-07-17,34108937.0
2021-07-18,34117964.0
2021-07-19,34177146.0
2021-07-20,34239257.0
2021-07-21,34299310.0
2021-07-22,34364829.0
2021-07-23,34447610.0
2021-07-24,34469200.0
2021-07-25,34483033.0
2021-07-26,34576119.0
2021-07-27,34682937.0
2021-07-28,34767898.0
2021-07-29,34866192.0
2021-07-30,34988866.0
2021-07-31,35018564.0
2021-08-01,35041458.0
2021-08-02,35177628.0
2021-08-03,35327939.0
2021-08-04,35440283.0
2021-08-05,35567255.0
2021-08-06,35735606.0
2021-08-07,35777721.0
2021-08-08,35813789.0
2021-08-09,35992480.0
2021-08-10,36154571.0
2021-08-11,36310148.0
2021-08-12,36448857.0
2021-08-13,36636249.0
2021-08-14,36686066.0
2021-08-15,36729884.0
2021-08-16,36989377.0
2021-08-17,37133674.0
2021-08-18,37298543.0
2021-08-19,37458349.0
2021-08-20,37657643.0
2021-08-21,37737034.0
2021-08-22,37777607.0
2021-08-23,38043754.0
2021-08-24,38193951.0
2021-08-25,38364887.0
2021-08-26,38552648.0
2021-08-27,38748559.0
2021-08-28,38833818.0
2021-08-29,38875976.0
2021-08-30,39156379.0
2021-08-31,39316629.0
2021-09-01,39527624.0
2021-09-02,39703320.0
2021-09-03,39894795.0
2021-09-04,39960849.0
2021-09-05,40005266.0
2021-09-06,40082242.0
2021-09-07,40383380.0
2021-09-08,40567569.0
2021-09-09,40738140.0
2021-09-10,40914456.0
2021-09-11,40988382.0
2021-09-12,41027940.0
2021-09-13,41312998.0
2021-09-14,41465694.0
2021-09-15,41635889.0
2021-09-16,41790772.0
2021-09-17,41957710.0
2021-09-18,42025890.0
2021-09-19,42065846.0
2021-09-20,42274012.0
2021-09-21,42403987.0
2021-09-22,42551480.0
2021-09-23,42679344.0
2021-09-24,42819355.0
2021-09-25,42870947.0
2021-09-26,42905182.0
2021-09-27,43099971.0
2021-09-28,43213311.0
2021-09-29,43341823.0
2021-09-30,43458032.0
2021-10-01,43583808.0
2021-10-02,43628030.0
2021-10-03,43653869.0
2021-10-04,43826568.0
2021-10-05,43925170.0
2021-10-06,44051125.0
2021-10-07,44156527.0
2021-10-08,44269453.0
2021-10-09,44306787.0
2021-10-10,44329826.0
2021-10-11,44453506.0
2021-10-12,44565082.0
2021-10-13,44671639.0
2021-10-14,44760608.0
2021-10-15,44859168.0
2021-10-16,44892709.0
2021-10-17,44914861.0
2021-10-18,45036894.0
2021-10-19,45120577.0
2021-10-20,45207199.0
2021-10-21,45289145.0
2021-10-22,45376442.0
2021-10-23,45406266.0
2021-10-24,45423368.0
2021-10-25,45528929.0
2021-10-26,45616352.0
2021-10-27,45710896.0
2021-10-28,45797081.0
2021-10-29,45885804.0
2021-10-30,45915215.0
2021-10-31,45934098.0
2021-11-01,46058668.0
2021-11-02,46135611.0
2021-11-03,46220455.0
2021-11-04,46303542.0
2021-11-05,46395310.0
2021-11-06,46427249.0
2021-11-07,46449334.0
2021-11-08,46575795.0
2021-11-09,46659446.0
2021-11-10,46757836.0
2021-11-11,46822437.0
2021-11-12,46951788.0
2021-11-13,47013185.0
2021-11-14,47036794.0
2021-11-15,47185418.0
2021-11-16,47275904.0
2021-11-17,47390261.0
2021-11-18,47500534.0
2021-11-19,47620182.0
2021-11-20,47661246.0
2021-11-21,47692618.0
2021-11-22,47851516.0
2021-11-23,47944287.0
2021-11-24,48064179.0
2021-11-25,48095032.0
2021-11-26,48146557.0
2021-11-27,48171236.0
2021-11-28,48195186.0
2021-11-29,48411498.0
2021-11-30,48520792.0
2021-12-01,48660112.0
2021-12-02,48798824.0
2021-12-03,48952069.0
2021-12-04,49010213.0
2021-12-05,49044786.0
2021-12-06,49242230.0
2021-12-07,49356227.0
2021-12-08,49505272.0
2021-12-09,49628777.0
2021-12-10,49793839.0
2021-12-11,49845184.0
2021-12-12,49881540.0
2021-12-13,50084423.0
2021-12-14,50201282.0
2021-12-15,50346558.0
2021-12-16,50492877.0
2021-12-17,50664022.0
2021-12-18,50738685.0
2021-12-19,50811164.0
2021-12-20,51114064.0
2021-12-21,51303535.0
2021-12-22,51547227.0
2021-12-23,51812442.0
2021-12-24,51996367.0
2021-12-25,52054715.0
2021-12-26,52244429.0
2021-12-27,52787969.0
2021-12-28,53168681.0
2021-12-29,53657745.0
2021-12-30,54242800.0
2021-12-31,54689367.0
2022-01-01,54850427.0
2022-01-02,55137064.0
2022-01-03,56155999.0
2022-01-04,57041905.0
2022-01-05,57745969.0
2022-01-06,58505187.0
2022-01-07,59405357.0
2022-01-08,59851597.0
2022-01-09,60166932.0
2022-01-10,61600909.0
2022-01-11,62370837.0
2022-01-12,63251819.0
2022-01-13,64120526.0
2022-01-14,65053852.0
2022-01-15,65477079.0
2022-01-16,65814886.0
2022-01-17,66526937.0
2022-01-18,67705340.0
2022-01-19,68557295.0
2022-01-20,69305615.0
2022-01-21,70130930.0
2022-01-22,70468314.0
2022-01-23,70667795.0
2022-01-24,71699954.0
2022-01-25,72210867.0
2022-01-26,72895313.0
2022-01-27,73425577.0
2022-01-28,73981352.0
2022-01-29,74223465.0
2022-01-30,74327523.0
2022-01-31,74989495.0
2022-02-01,75285900.0
2022-02-02,75610929.0
2022-02-03,75923171.0
2022-02-04,76236151.0
2022-02-05,76359918.0
2022-02-06,76418395.0
2022-02-07,76766514.0
2022-02-08,76961010.0
2022-02-09,77187359.0
2022-02-10,77360952.0
2022-02-11,77530775.0
2022-02-12,77594737.0
2022-02-13,77629125.0
2022-02-14,77835449.0
2022-02-15,77950961.0
2022-02-16,78092141.0
2022-02-17,78196006.0
2022-02-18,78305615.0
2022-02-19,78351826.0
2022-02-20,78377993.0
2022-02-21,78433652.0
2022-02-22,78556769.0
2022-02-23,78641313.0
2022-02-24,78714719.0
2022-02-25,78800705.0
2022-02-26,78825927.0
2022-02-27,78835013.0
2022-02-28,78942813.0
2022-03-01,78986396.0
2022-03-02,79044542.0
2022-03-03,79096279.0
2022-03-04,79145866.0
2022-03-05,79162481.0
2022-03-06,79169256.0
2022-03-07,79232308.0
2022-03-08,79266324.0
2022-03-09,79314028.0
2022-03-10,79352221.0
2022-03-11,79396596.0
2022-03-12,79407518.0
2022-03-13,79413908.0
2022-03-14,79462956.0
2022-03-15,79511352.0
2022-03-16,79550748.0
2022-03-17,79586734.0
2022-03-18,79623203.0
2022-03-19,79635322.0
2022-03-20,79643175.0
2022-03-21,79689310.0
2022-03-22,79714979.0
2022-03-23,79762066.0
2022-03-24,79799812.0
2022-03-25,79833549.0
2022-03-26,79845604.0
2022-03-27,79853102.0
2022-03-28,79895338.0
2022-03-29,79920966.0
2022-03-30,79966408.0
2022-03-31,80004185.0
2022-04-01,80036620.0
2022-04-02,80048015.0
2022-04-03,80052942.0
2022-04-04,80093982.0
2022-04-05,80124875.0
2022-04-06,80174198.0
2022-04-07,80209904.0
2022-04-08,80254009.0
2022-04-09,80267530.0
2022-04-10,80275715.0
2022-04-11,80325700.0
2022-04-12,80354734.0
2022-04-13,80408643.0
2022-04-14,80466106.0
2022-04-15,80513724.0
2022-04-16,80524627.0
2022-04-17,80535906.0
2022-04-18,80595982.0
2022-04-19,80646004.0
2022-04-20,80708901.0
2022-04-21,80768167.0
2022-04-22,80836264.0
2022-04-23,80855181.0
2022-04-24,80867572.0
2022-04-25,80942184.0
2022-04-26,80996837.0
2022-04-27,81081307.0
2022-04-28,81154876.0
2022-04-29,81236707.0
2022-04-30,81259033.0
2022-05-01,81274401.0
2022-05-02,81370245.0
2022-05-03,81439579.0
2022-05-04,81541535.0
2022-05-05,81634962.0
2022-05-06,81730174.0
2022-05-07,81760532.0
2022-05-08,81772325.0
2022-05-09,81884978.0
2022-05-10,81978601.0
2022-05-11,82140136.0
2022-05-12,82255493.0
2022-05-13,82369958.0
2022-05-14,82395023.0
2022-05-15,82414462.0
2022-05-16,82564280.0
2022-05-17,82698373.0
2022-05-18,82867288.0
2022-05-19,82988450.0
2022-05-20,83128466.0
2022-05-21,83165773.0
2022-05-22,83187760.0
2022-05-23,83320644.0
2022-05-24,83453009.0
2022-05-25,83640103.0
2022-05-26,83764744.0
2022-05-27,83903655.0
2022-05-28,83917417.0
2022-05-29,83926462.0
2022-05-30,83958614.0
2022-05-31,84140997.0
